Итого т.(34675) 22571;;;;;;;;;;78,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.09;;;;495;;;1;;;9-12;;;;;21.09;;;495;;;;1;;;9-12;;;21.09;;;;495;;1;;;;;;;9-12;;;;
04.09;;;;495;;;3;;;27-36;;;;;21.09;;;495;;;;1;;;9-12;;;21.09;;;;495;;1;;;;;;;9-12;;;;
10.09;;;;812;;;2;;;18-24;;;;;21.09;;;495;;;;2;;;18-24;;;21.09;;;;495;;1;;;;;;;9-12;;;;
10.09;;;;812;;;2;;;18-24;;;;;21.09;;;812;;;;1;;;9-12;;;21.09;;;;495;;1;;;;;;;9-12;;;;
10.09;;;;812;;;1;;;9-12;;;;;21.09;;;495;;;;1;;;9-12;;;26.09;;;;495;;4;;;;;;;36-49;;;;
18.09;;;;91267;;;2;;;15-81;;;;;21.09;;;495;;;;1;;;9-12;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22578;;;;;;;;;;234,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.09;;;;495;;;5;;;45-61;;;;;12.09;;;495;;;;1;;;9-12;;;20.09;;;;343;;2;;;;;;;15-81;;;;
03.09;;;;343;;;1;;;7-91;;;;;12.09;;;343;;;;3;;;23-72;;;21.09;;;;343;;2;;;;;;;15-81;;;;
04.09;;;;343;;;8;;;63-25;;;;;12.09;;;343;;;;7;;;55-34;;;21.09;;;;495;;2;;;;;;;18-24;;;;
04.09;;;;812;;;2;;;18-24;;;;;12.09;;;91224;;;;3;;;23-72;;;25.09;;;;91224;;3;;;;;;;23-72;;;;
05.09;;;;91224;;;4;;;31-62;;;;;12.09;;;91224;;;;4;;;31-62;;;25.09;;;;495;;5;;;;;;;45-61;;;;
06.09;;;;495;;;3;;;27-36;;;;;13.09;;;343;;;;14;;;110-68;;;26.09;;;;91224;;3;;;;;;;23-72;;;;
07.09;;;;343;;;11;;;86-97;;;;;17.09;;;343;;;;2;;;15-81;;;26.09;;;;495;;1;;;;;;;9-12;;;;
07.09;;;;343;;;3;;;23-72;;;;;19.09;;;495;;;;1;;;9-12;;;26.09;;;;9684;;1;;;;;;;9-12;;;;
10.09;;;;343;;;2;;;15-81;;;;;20.09;;;343;;;;1;;;7-91;;;;;;;;;;;;;;;;;;;;
11.09;;;;343;;;2;;;15-81;;;;;20.09;;;343;;;;3;;;23-72;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22582;;;;;;;;;;808,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;"Приложение к счету № 9-978 за услуги ПАО ""Ростелеком"" за сентябрь 2018 
по л/счету 586001404499";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Стр. 134 из 193;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Период;;;;;;Наименование услуги;;;;;;;;;;;;;;;;;;;;;;;;;Количество;;;;;;;;;;;Сумма;;;
Дата;;;;Код;;;Минут;;;Сумма (руб.);;;;;Дата;;;Код;;;;Минут;;;Сумма (руб.);;;Дата;;;;Код;;Минут;;;;;;;Сумма (руб.);;;;
т.(34675) 22591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.09;;;;345;;;6;;;39-08;;;;;24.09;;;345;;;;1;;;6-51;;;;;;;;;;;;;;;;;;;;
24.09;;;;345;;;1;;;6-51;;;;;24.09;;;345;;;;3;;;19-54;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22591;;;;;;;;;;71,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.09;;;;812;;;3;;;27-36;;;;;13.09;;;812;;;;1;;;9-12;;;17.09;;;;495;;1;;;;;;;9-12;;;;
Итого т.(34675) 22594;;;;;;;;;;45,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.09;;;;95214;;;2;;;15-81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22595;;;;;;;;;;15,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.09;;;;92209;;;2;;;15-81;;;;;26.09;;;92209;;;;2;;;15-81;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22605;;;;;;;;;;31,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.09;;;;92261;;;2;;;15-81;;;;;20.09;;;91260;;;;1;;;7-91;;;21.09;;;;98268;;5;;;;;;;39-53;;;;
03.09;;;;92205;;;8;;;63-25;;;;;20.09;;;91260;;;;1;;;7-91;;;21.09;;;;91260;;1;;;;;;;7-91;;;;
04.09;;;;92261;;;1;;;7-91;;;;;20.09;;;92261;;;;2;;;15-81;;;21.09;;;;343;;3;;;;;;;23-72;;;;
17.09;;;;92261;;;2;;;15-81;;;;;20.09;;;91260;;;;2;;;15-81;;;21.09;;;;343;;3;;;;;;;23-72;;;;
Итого т.(34675) 22612;;;;;;;;;;245,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.09;;;;9221;;;2;;;15-81;;;;;03.09;;;951989;;;;2;;;15-81;;;04.09;;;;92209;;3;;;;;;;23-72;;;;
03.09;;;;9221;;;2;;;15-81;;;;;03.09;;;951989;;;;1;;;7-91;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22615;;;;;;;;;;79,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.09;;;;343;;;1;;;7-91;;;;;10.09;;;495;;;;2;;;18-24;;;14.09;;;;495;;1;;;;;;;9-12;;;;
05.09;;;;343;;;4;;;31-62;;;;;12.09;;;812;;;;2;;;18-24;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22629;;;;;;;;;;85,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.09;;;;92226;;;1;;;6-51;;;;;12.09;;;34380;;;;6;;;47-44;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22657;;;;;;;;;;53,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.09;;;;9153;;;1;;;2-36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22658;;;;;;;;;;2,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.09;;;;812;;;1;;;9-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22659;;;;;;;;;;9,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.09;;;;34384;;;1;;;7-91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22664;;;;;;;;;;7,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.09;;;;345;;;1;;;6-51;;;;;21.09;;;345;;;;3;;;19-54;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22668;;;;;;;;;;26,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.09;;;;903991;;;1;;;9-12;;;;;19.09;;;99956;;;;20;;;158-12;;;20.09;;;;351;;2;;;;;;;15-81;;;;
19.09;;;;99956;;;2;;;15-81;;;;;19.09;;;99956;;;;4;;;31-62;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22674;;;;;;;;;;230,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.09;;;;98729;;;1;;;9-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22678;;;;;;;;;;9,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.09;;;;495;;;2;;;18-24;;;;;25.09;;;92248;;;;2;;;13-03;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22681;;;;;;;;;;31,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.09;;;;98264;;;4;;;31-62;;;;;14.09;;;98265;;;;2;;;15-81;;;19.09;;;;343;;7;;;;;;;55-34;;;;
13.09;;;;98265;;;2;;;15-81;;;;;14.09;;;812;;;;1;;;9-12;;;21.09;;;;98265;;3;;;;;;;23-72;;;;
Итого т.(34675) 22685;;;;;;;;;;151,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.09;;;;343;;;1;;;7-91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22692;;;;;;;;;;7,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;"Приложение к счету № 9-978 за услуги ПАО ""Ростелеком"" за сентябрь 2018 
по л/счету 586001404499";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Стр. 135 из 193;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Период;;;;;;Наименование услуги;;;;;;;;;;;;;;;;;;;;;;;;;Количество;;;;;;;;;;;Сумма;;;
Дата;;;;Код;;;Минут;;;Сумма (руб.);;;;;Дата;;;Код;;;;Минут;;;Сумма (руб.);;;Дата;;;;Код;;Минут;;;;;;;Сумма (руб.);;;;
06.09;;;;345;;;2;;;13-03;;;;;10.09;;;391;;;;2;;;18-24;;;11.09;;;;349;;3;;;;;;;23-72;;;;
10.09;;;;391;;;1;;;9-12;;;;;11.09;;;345;;;;13;;;84-68;;;11.09;;;;349;;8;;;;;;;63-25;;;;
Итого т.(34675) 22693;;;;;;;;;;212,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.09;;;;345;;;1;;;6-51;;;;;19.09;;;34388;;;;1;;;7-91;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22694;;;;;;;;;;14,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.09;;;;90454;;;9;;;71-15;;;;;21.09;;;95020;;;;4;;;31-62;;;;;;;;;;;;;;;;;;;;
19.09;;;;92209;;;2;;;15-81;;;;;21.09;;;952737;;;;1;;;7-91;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22695;;;;;;;;;;126,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.09;;;;92205;;;5;;;39-53;;;;;11.09;;;98813;;;;2;;;18-24;;;12.09;;;;92220;;3;;;;;;;23-72;;;;
05.09;;;;93205;;;3;;;23-72;;;;;11.09;;;98813;;;;16;;;145-94;;;21.09;;;;95213;;4;;;;;;;31-62;;;;
11.09;;;;353;;;3;;;27-36;;;;;12.09;;;93205;;;;3;;;23-72;;;21.09;;;;95213;;1;;;;;;;7-91;;;;
11.09;;;;9228;;;1;;;9-12;;;;;12.09;;;92220;;;;2;;;15-81;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22696;;;;;;;;;;366,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.09;;;;345;;;1;;;6-51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22709;;;;;;;;;;6,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.09;;;;92251;;;2;;;15-81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22723;;;;;;;;;;15,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.09;;;;95020;;;2;;;15-81;;;;;26.09;;;96560;;;;2;;;18-24;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22727;;;;;;;;;;34,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.09;;;;495;;;1;;;9-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22728;;;;;;;;;;9,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.09;;;;34341;;;5;;;39-53;;;;;13.09;;;34341;;;;7;;;55-34;;;14.09;;;;34341;;7;;;;;;;55-34;;;;
12.09;;;;34341;;;5;;;39-53;;;;;14.09;;;34341;;;;1;;;7-91;;;20.09;;;;34341;;8;;;;;;;63-25;;;;
Итого т.(34675) 22733;;;;;;;;;;260,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.09;;;;343;;;3;;;23-72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22736;;;;;;;;;;23,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.09;;;;343;;;5;;;39-53;;;;;10.09;;;95004;;;;4;;;36-49;;;21.09;;;;92220;;1;;;;;;;7-91;;;;
03.09;;;;904454;;;8;;;63-25;;;;;10.09;;;90890;;;;3;;;23-72;;;21.09;;;;92220;;2;;;;;;;15-81;;;;
03.09;;;;343;;;4;;;31-62;;;;;11.09;;;9213;;;;2;;;18-24;;;21.09;;;;98226;;3;;;;;;;23-72;;;;
06.09;;;;903642;;;2;;;18-24;;;;;19.09;;;985970;;;;2;;;18-24;;;21.09;;;;92228;;1;;;;;;;7-91;;;;
06.09;;;;95054;;;2;;;15-81;;;;;20.09;;;985970;;;;1;;;9-12;;;21.09;;;;92260;;2;;;;;;;15-81;;;;
10.09;;;;908499;;;1;;;7-91;;;;;20.09;;;92228;;;;2;;;15-81;;;21.09;;;;92250;;3;;;;;;;23-72;;;;
Итого т.(34675) 22737;;;;;;;;;;392,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.09;;;;9221;;;1;;;7-91;;;;;25.09;;;9221;;;;1;;;7-91;;;26.09;;;;495;;2;;;;;;;18-24;;;;
11.09;;;;91580;;;1;;;9-12;;;;;25.09;;;9221;;;;1;;;7-91;;;;;;;;;;;;;;;;;;;;
14.09;;;;9221;;;2;;;15-81;;;;;26.09;;;495;;;;1;;;9-12;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22738;;;;;;;;;;76,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.09;;;;345;;;1;;;6-51;;;;;03.09;;;345;;;;2;;;13-03;;;03.09;;;;345;;10;;;;;;;65-14;;;;
Итого т.(34675) 22740;;;;;;;;;;84,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.09;;;;92246;;;1;;;7-91;;;;;24.09;;;495;;;;3;;;27-36;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22741;;;;;;;;;;35,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.09;;;;812;;;3;;;27-36;;;;;04.09;;;9690;;;;1;;;9-12;;;11.09;;;;9686;;8;;;;;;;72-97;;;;
03.09;;;;812;;;3;;;27-36;;;;;04.09;;;9690;;;;2;;;18-24;;;12.09;;;;812;;8;;;;;;;72-97;;;;
03.09;;;;491;;;10;;;91-21;;;;;05.09;;;91779;;;;3;;;23-72;;;13.09;;;;91260;;1;;;;;;;7-91;;;;
03.09;;;;9690;;;15;;;136-82;;;;;05.09;;;9775;;;;2;;;18-24;;;13.09;;;;952739;;3;;;;;;;23-72;;;;
04.09;;;;9690;;;2;;;18-24;;;;;05.09;;;96399;;;;14;;;127-70;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;"Приложение к счету № 9-978 за услуги ПАО ""Ростелеком"" за сентябрь 2018 
по л/счету 586001404499";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Стр. 136 из 193;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Период;;;;;;Наименование услуги;;;;;;;;;;;;;;;;;;;;;;;;;Количество;;;;;;;;;;;Сумма;;;
Дата;;;;Код;;;Минут;;;Сумма (руб.);;;;;Дата;;;Код;;;;Минут;;;Сумма (руб.);;;Дата;;;;Код;;Минут;;;;;;;Сумма (руб.);;;;
04.09;;;;9690;;;3;;;27-36;;;;;06.09;;;91779;;;;5;;;39-53;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22745;;;;;;;;;;742,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.09;;;;345;;;4;;;26-05;;;;;24.09;;;92233;;;;1;;;7-91;;;;;;;;;;;;;;;;;;;;
05.09;;;;92233;;;2;;;15-81;;;;;26.09;;;92233;;;;2;;;15-81;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22755;;;;;;;;;;65,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.09;;;;499;;;1;;;9-12;;;;;12.09;;;812;;;;3;;;27-36;;;17.09;;;;812;;1;;;;;;;9-12;;;;
Итого т.(34675) 22758;;;;;;;;;;45,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.09;;;;90454;;;1;;;7-91;;;;;22.09;;;95019;;;;1;;;7-91;;;;;;;;;;;;;;;;;;;;
19.09;;;;904454;;;1;;;7-91;;;;;23.09;;;95019;;;;4;;;31-62;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22761;;;;;;;;;;55,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.09;;;;343;;;1;;;7-91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22762;;;;;;;;;;7,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.09;;;;92229;;;1;;;7-91;;;;;07.09;;;92222;;;;2;;;15-81;;;14.09;;;;912083;;7;;;;;;;55-34;;;;
07.09;;;;9151;;;2;;;18-24;;;;;07.09;;;495;;;;2;;;18-24;;;14.09;;;;91088;;2;;;;;;;18-24;;;;
07.09;;;;9151;;;2;;;18-24;;;;;10.09;;;928755;;;;6;;;54-73;;;14.09;;;;92228;;1;;;;;;;7-91;;;;
07.09;;;;9151;;;1;;;9-12;;;;;10.09;;;90891;;;;3;;;23-72;;;17.09;;;;349;;2;;;;;;;15-81;;;;
07.09;;;;9151;;;18;;;164-19;;;;;11.09;;;343;;;;2;;;15-81;;;19.09;;;;92367;;10;;;;;;;79-06;;;;
07.09;;;;9151;;;1;;;9-12;;;;;11.09;;;343;;;;3;;;23-72;;;25.09;;;;845;;10;;;;;;;91-21;;;;
07.09;;;;9151;;;3;;;27-36;;;;;11.09;;;345;;;;3;;;19-54;;;;;;;;;;;;;;;;;;;;
07.09;;;;9151;;;9;;;82-09;;;;;13.09;;;92367;;;;12;;;94-87;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22764;;;;;;;;;;870,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.09;;;;349;;;2;;;15-81;;;;;24.09;;;345;;;;2;;;13-03;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22769;;;;;;;;;;28,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.09;;;;499;;;9;;;82-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22774;;;;;;;;;;82,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.09;;;;401;;;2;;;18-24;;;;;24.09;;;401;;;;8;;;72-97;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22778;;;;;;;;;;91,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.09;;;;495;;;6;;;54-73;;;;;05.09;;;495;;;;3;;;27-36;;;;;;;;;;;;;;;;;;;;
05.09;;;;495;;;4;;;36-49;;;;;05.09;;;495;;;;2;;;18-24;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 22795;;;;;;;;;;136,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.09;;;;9031;;;2;;;18-24;;;;;24.09;;;495;;;;1;;;9-12;;;25.09;;;;495;;2;;;;;;;18-24;;;;
06.09;;;;9031;;;2;;;18-24;;;;;24.09;;;495;;;;2;;;18-24;;;25.09;;;;495;;15;;;;;;;136-82;;;;
07.09;;;;9031;;;3;;;27-36;;;;;24.09;;;9031;;;;1;;;9-12;;;25.09;;;;495;;1;;;;;;;9-12;;;;
17.09;;;;495;;;7;;;63-85;;;;;24.09;;;495;;;;6;;;54-73;;;25.09;;;;495;;5;;;;;;;45-61;;;;
Итого т.(34675) 22797;;;;;;;;;;428,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 22799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.09;;;;345;;;3;;;19-54;;;;;11.09;;;345;;;;1;;;6-51;;;21.09;;;;349;;2;;;;;;;15-81;;;;
03.09;;;;345;;;8;;;52-11;;;;;11.09;;;349;;;;1;;;7-91;;;21.09;;;;349;;1;;;;;;;7-91;;;;
04.09;;;;345;;;4;;;26-05;;;;;11.09;;;349;;;;3;;;23-72;;;21.09;;;;349;;1;;;;;;;7-91;;;;
04.09;;;;345;;;3;;;19-54;;;;;12.09;;;345;;;;3;;;19-54;;;21.09;;;;9213;;3;;;;;;;27-36;;;;
04.09;;;;345;;;6;;;39-08;;;;;13.09;;;812;;;;2;;;18-24;;;24.09;;;;349;;1;;;;;;;7-91;;;;
05.09;;;;345;;;1;;;6-51;;;;;13.09;;;812;;;;2;;;18-24;;;24.09;;;;349;;3;;;;;;;23-72;;;;
05.09;;;;345;;;4;;;26-05;;;;;13.09;;;345;;;;3;;;19-54;;;24.09;;;;349;;3;;;;;;;23-72;;;;
05.09;;;;812;;;5;;;45-61;;;;;13.09;;;812;;;;4;;;36-49;;;24.09;;;;812;;1;;;;;;;9-12;;;;
05.09;;;;345;;;1;;;6-51;;;;;14.09;;;812;;;;1;;;9-12;;;24.09;;;;812;;3;;;;;;;27-36;;;;
06.09;;;;345;;;1;;;6-51;;;;;19.09;;;345;;;;1;;;6-51;;;24.09;;;;9213;;1;;;;;;;9-12;;;;
